Action,Direction,Mask,Interface,Mask,Source_ip,Mask,Port,Mask,Dest_ip,Mask,Port,Mask,Protocol,Mask,
1,1,1,001,001,11000000101010000011101011011011,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001111111010011111,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000111001001110000,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001111010000100100,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000110110010100001,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000011000101011100,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000111111110001001,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001110000001100110,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000101011110001101,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001010111000100010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001001100101100111,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000011111001101010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000111110000000100,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001101011110001000,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000101111001101011,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001101100001101111,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000100011100011111,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000010111010010101,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000111010101111011,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001101010111101100,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001011010111001010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001010010001100101,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000100000110101000,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000001001111001000,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001100000010111110,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000000000111101011,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001100001110010111,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000101010011100110,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000000011000000011,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000111011100110001,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000001111100100100,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000110000111110001,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001111011111000101,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000110011011110111,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001111000011110010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001100100010100100,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001111101010001010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001010000011001001,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000100111100110010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000011111000001100,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001010011001011111,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000111000010001010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001111111001001000,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001010111011000101,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001001100100010110,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001110001010001010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001011110010100110,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010001111011100000010,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000110101000110101,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
1,1,1,001,001,11000000101010000100000001100001,11111111111111111111111100000000,01010000,0000000001111111,10100001111101100010001000001011,11111111111111111111111100000000,01010000,0000000001111111,00000000,00000000
